0.602587,-0.0113165,-0.0171758,-0.769231,-0.0112538,-0.0627051,-0.509787,-0.999993,
0.60558,-0.0113165,-0.00105861,-0.782906,-0.0113089,-0.0591033,-0.508601,-0.999985,
0.608584,-0.0113165,-0.0816447,-0.803419,-0.0114068,-0.0575602,-0.507925,-0.99998,
0.611585,-0.0113165,-0.0494103,-0.776068,-0.0115286,-0.0571068,-0.507519,-0.999978,
0.614587,-0.0117002,-0.0655275,-0.762393,-0.0116668,-0.0572817,-0.507272,-0.999979,
0.617586,-0.0117002,0.0311758,-0.769231,-0.0117168,-0.0539049,-0.506233,-0.999958,
0.620585,-0.0117002,0.0311758,-0.803419,-0.0117537,-0.0501818,-0.505154,-0.999912,
0.623584,-0.0117002,-0.0171758,-0.776068,-0.0118016,-0.0472416,-0.504295,-0.999842,
0.626586,-0.0117002,-0.033293,-0.796581,-0.011839,-0.0442006,-0.503452,-0.99971,
0.629584,-0.0117002,-0.033293,-0.817094,-0.011877,-0.0414868,-0.502716,-0.999502,
0.632585,-0.0117002,-0.0494103,-0.810256,-0.0119594,-0.0408239,-0.502468,-0.999431,
0.635585,-0.0117002,-0.0494103,-0.803419,-0.0119983,-0.0386529,-0.501893,-0.999122,
0.638587,-0.0117002,-0.0494103,-0.789744,-0.0120219,-0.036122,-0.501258,-0.998544,
0.641585,-0.0117002,0.0150586,-0.776068,-0.0119768,-0.0311,-0.500092,-0.996029,
0.644584,-0.0117002,-0.0977619,-0.796581,-0.0120333,-0.0304074,-0.499941,-0.995441,
0.647586,-0.0117002,-0.00105861,-0.776068,-0.0120366,-0.0277716,-0.499356,-0.992288,
0.650584,-0.0117002,-0.00105861,-0.796581,-0.0120755,-0.0267717,-0.49916,-0.990589,
0.653572,-0.0117002,-0.00105861,-0.864957,-0.0120623,-0.0238659,-0.498545,-0.983235,
0.656584,-0.0117002,0.0311758,-0.837607,-0.0120199,-0.0200082,-0.497739,-0.964085,
0.659585,-0.0117002,-0.0171758,-0.789744,-0.012091,-0.0208704,-0.49802,-0.969688,
0.662587,-0.0117002,-0.033293,-0.817094,-0.0120754,-0.018267,-0.497519,-0.949502,
0.665584,-0.0117002,0.0150586,-0.796581,-0.0120874,-0.0170823,-0.497354,-0.93643,
0.668581,-0.0117002,-0.00105861,-0.796581,-0.0120813,-0.0153133,-0.497063,-0.910652,
0.671584,-0.0117002,0.0311758,-0.810256,-0.0120577,-0.0129952,-0.496662,-0.861599,
0.674585,-0.0117002,-0.0171758,-0.782906,-0.012059,-0.0116716,-0.4965,-0.823359,
0.677584,-0.0117002,0.047293,-0.755556,-0.012028,-0.00933024,-0.496113,-0.732001,
0.680585,-0.0117002,0.0150586,-0.74188,-0.0119912,-0.00688618,-0.495716,-0.597094,
0.683584,-0.0117002,0.0150586,-0.728205,-0.0119981,-0.00631936,-0.495756,-0.559384,
0.686586,-0.0117002,0.0150586,-0.728205,-0.0119879,-0.00517037,-0.495668,-0.47541,
0.689584,-0.0117002,-0.00105861,-0.728205,-0.0119394,-0.00259272,-0.495265,-0.253614,
0.692584,-0.0117002,-0.00105861,-0.707692,-0.0119077,-0.00080026,-0.495052,-0.0798556,
0.695584,-0.0117002,-0.0171758,-0.666667,-0.0118599,0.00153562,-0.494724,0.152366,
0.698586,-0.0113165,-0.00105861,-0.646154,-0.0117631,0.00481881,-0.494199,0.447748,
0.701584,-0.0113165,0.0795275,-0.584615,-0.0116453,0.00903266,-0.493479,0.717884,
0.704585,-0.0109329,0.0795275,-0.584615,-0.0114301,0.0162758,-0.492109,0.925716,
